season,week,home_team,away_team,home_line,home_odds,away_odds,n_books
2006,7.0,Indiana,Iowa,19.0,-110.0,-110.0,5.0
2006,7.0,Kansas,Oklahoma State,-2.5,-110.0,-110.0,5.0
2006,7.0,Kansas State,Nebraska,9.0,-110.0,-110.0,5.0
2006,7.0,Louisiana Tech,Idaho,-3.0,-110.0,-110.0,5.0
2006,7.0,Louisville,Cincinnati,-25.5,-110.0,-110.0,5.0
2006,7.0,Memphis,Arkansas State,-8.0,-110.0,-110.0,5.0
2006,7.0,Michigan State,Ohio State,14.0,-110.0,-110.0,5.0
2006,7.0,Navy,Rutgers,-3.0,-110.0,-110.0,5.0
2006,7.0,New Mexico State,Boise State,27.5,-110.0,-110.0,5.0
2006,7.0,Northwestern,Purdue,7.0,-110.0,-110.0,5.0
2006,7.0,Oklahoma,Iowa State,-19.0,-110.0,-110.0,5.0
2006,7.0,Oregon,UCLA,-10.0,-110.0,-110.0,5.0
2006,7.0,Penn State,Michigan,5.0,-110.0,-110.0,5.0
2006,7.0,Stanford,Arizona,4.0,-110.0,-110.0,5.0
2006,7.0,Texas,Baylor,-27.5,-110.0,-110.0,5.0
2006,7.0,Texas A&M,Missouri,-1.0,-110.0,-110.0,5.0
2006,7.0,UNLV,New Mexico,2.5,-110.0,-110.0,5.0
2006,7.0,Virginia,Maryland,3.0,-110.0,-110.0,5.0
2006,7.0,Washington,Oregon State,-9.0,-110.0,-110.0,5.0
2006,7.0,Washington State,California,9.5,-110.0,-110.0,5.0
2006,7.0,West Virginia,Syracuse,-25.0,-110.0,-110.0,5.0
2006,7.0,Western Michigan,Northern Illinois,3.0,-110.0,-110.0,5.0
2006,7.0,Wisconsin,Minnesota,-8.0,-110.0,-110.0,5.0
2006,7.0,Wyoming,Utah,4.0,-110.0,-110.0,5.0
2006,8.0,Arizona,Oregon State,2.5,-110.0,-107.5,6.0
2006,8.0,Arizona State,Stanford,-24.0,-110.0,-110.0,6.0
2006,8.0,Arkansas State,North Texas,-8.0,-110.0,-110.0,6.0
2006,8.0,Auburn,Tulane,-28.0,-107.5,-110.0,6.0
2006,8.0,Ball State,Western Michigan,1.5,-110.0,-110.0,6.0
2006,8.0,Baylor,Kansas,-3.5,-108.5,-107.0,4.0
2006,8.0,California,Washington,-24.0,-110.0,-110.0,6.0
2006,8.0,Central Michigan,Bowling Green,-7.5,-110.0,-110.0,5.0
2006,8.0,Clemson,Georgia Tech,-6.75,-108.0,-110.0,6.0
2006,8.0,Connecticut,West Virginia,23.25,-110.0,-110.0,6.0
2006,8.0,Eastern Michigan,Toledo,2.25,-4.5,-110.0,6.0
2006,8.0,Florida State,Boston College,-6.0,-107.5,-110.0,6.0
2006,8.0,Georgia,Mississippi State,-16.5,-110.0,-110.0,6.0
2006,8.0,Idaho,Boise State,21.0,-110.0,-110.0,6.0
2006,8.0,Iowa State,Texas Tech,2.0,-110.0,-110.0,6.0
2006,8.0,Louisiana Tech,Utah State,-5.5,-110.0,-110.0,6.0
2006,8.0,Michigan,Iowa,-13.0,-110.0,-110.0,6.0
2006,8.0,Missouri,Kansas State,-14.0,-109.5,-110.0,6.0
2006,8.0,Nebraska,Texas,5.5,-107.5,-110.0,6.0
2006,8.0,New Mexico,Utah,6.5,-110.0,-110.0,5.0
2006,8.0,Northern Illinois,Temple,-31.5,-110.0,-110.0,6.0
2006,8.0,Northwestern,Michigan State,9.75,-110.0,-110.0,6.0
2006,8.0,Notre Dame,UCLA,-12.75,-110.0,-110.0,6.0
2006,8.0,Ohio,Buffalo,-17.0,-110.0,-110.0,6.0
2006,8.0,Ohio State,Indiana,-31.0,-110.0,-110.0,6.0
2006,8.0,Oklahoma,Colorado,-14.0,-107.5,-110.0,6.0
2006,8.0,Oklahoma State,Texas A&M,-2.75,-110.0,-110.0,6.0
2006,8.0,Penn State,Illinois,-18.0,-110.0,-110.0,6.0
2006,8.0,Pittsburgh,Rutgers,-6.0,-110.0,-110.0,6.0
2006,8.0,Purdue,Wisconsin,6.5,-110.0,-110.0,6.0
2006,8.0,San Diego State,Air Force,10.0,-110.0,-110.0,6.0
2006,8.0,Syracuse,Louisville,18.0,-110.0,-110.0,6.0
2006,8.0,Tennessee,Alabama,-10.5,-110.0,-110.0,6.0
2006,8.0,Vanderbilt,South Carolina,3.5,-110.0,-110.0,6.0
2006,8.0,Virginia,North Carolina,-6.5,-110.0,-110.0,5.0
2006,8.0,Washington State,Oregon,3.5,-110.0,-107.5,6.0
2006,8.0,Wyoming,Colorado State,-5.0,-110.0,-110.0,6.0
2006,9.0,Alabama,Florida International,-29.25,-109.5,-110.0,6.0
2006,9.0,Baylor,Texas A&M,4.25,-110.0,-110.0,6.0
2006,9.0,Boston College,Buffalo,-31.0,-109.0,-110.0,6.0
2006,9.0,Cincinnati,Syracuse,-6.5,-110.0,-110.0,5.0
2006,9.0,Colorado State,New Mexico,-6.0,-110.0,-110.0,6.0
2006,9.0,Duke,Vanderbilt,7.25,-110.0,-110.0,6.0
2006,9.0,Florida Atlantic,Arkansas State,5.0,-110.0,-110.0,6.0
2006,9.0,Indiana,Michigan State,7.0,-107.5,-110.0,6.0
2006,9.0,Iowa,Northern Illinois,-14.0,-107.5,-110.0,6.0
2006,9.0,Kansas,Colorado,-1.5,-110.0,-110.0,6.0
2006,9.0,Kansas State,Iowa State,-5.0,-110.0,-110.0,6.0
2006,9.0,Marshall,Memphis,-9.75,-110.0,-108.5,6.0
2006,9.0,Maryland,Florida State,3.5,-107.5,-110.0,6.0
2006,9.0,Michigan,Northwestern,-29.5,-110.0,-110.0,6.0
2006,9.0,Mississippi State,Kentucky,1.0,-110.0,-110.0,6.0
2006,9.0,Missouri,Oklahoma,-1.0,-110.0,-110.0,6.0
2006,9.0,Navy,Notre Dame,13.5,-110.0,-110.0,6.0
2006,9.0,Nevada,New Mexico State,-17.75,-110.0,-110.0,6.0
2006,9.0,North Carolina,Wake Forest,7.5,-110.0,-107.5,6.0
2006,9.0,Ohio State,Minnesota,-27.25,-110.0,-110.0,6.0
2006,9.0,Oklahoma State,Nebraska,5.0,-110.0,-107.5,6.0
2006,9.0,Purdue,Penn State,3.0,-112.5,-105.0,6.0
2006,9.0,Rutgers,Connecticut,-19.5,-110.0,-110.0,6.0
2006,9.0,South Carolina,Tennessee,4.0,-105.0,-112.5,6.0
2006,9.0,Temple,Bowling Green,15.25,-110.0,-107.0,6.0
2006,9.0,Texas Tech,Texas,10.0,-109.0,-110.0,6.0
2006,9.0,Toledo,Akron,3.0,-110.0,-109.0,6.0
2006,9.0,Troy,North Texas,-10.75,-110.0,-110.0,6.0
2006,9.0,Tulane,Army,-3.5,-110.0,-107.5,6.0
2006,9.0,UCLA,Washington State,-3.0,-107.5,-110.0,6.0
2006,9.0,Utah,UNLV,-21.5,-110.0,-110.0,6.0
2006,9.0,Virginia Tech,Clemson,4.0,-110.0,-110.0,6.0
2006,9.0,Washington,Arizona State,2.0,-110.0,-110.0,6.0
2006,9.0,Western Michigan,Eastern Michigan,-13.5,-110.0,-110.0,6.0
2006,9.0,Wisconsin,Illinois,-21.0,-110.0,-110.0,6.0
2006,10.0,Akron,Bowling Green,-8.0,-107.5,-110.0,6.0
2006,10.0,Alabama,Mississippi State,-14.0,-108.0,-110.0,6.0
2006,10.0,Army,Air Force,5.0,-110.0,-110.0,6.0
2006,10.0,Auburn,Arkansas State,-34.5,-110.0,-110.0,6.0
2006,10.0,Boise State,Fresno State,-21.75,-110.0,-110.0,6.0
2006,10.0,California,UCLA,-18.0,-110.0,-110.0,6.0
2006,10.0,Clemson,Maryland,-18.75,-110.0,-110.0,6.0
2006,10.0,Colorado,Kansas State,-3.5,-110.0,-110.0,6.0
2006,10.0,Duke,Navy,9.5,-110.0,-107.5,6.0
2006,10.0,Eastern Michigan,Ohio,6.5,-110.0,-110.0,6.0
2006,10.0,Florida State,Virginia,-13.5,-109.0,-110.0,6.0
2006,10.0,Idaho,Nevada,9.5,-110.0,-107.5,6.0
2006,10.0,Illinois,Ohio State,25.25,-110.0,-110.0,6.0
2006,10.0,Iowa,Northwestern,-20.5,-110.0,-110.0,6.0
2006,10.0,Iowa State,Kansas,-1.0,-110.0,-110.0,6.0
2006,10.0,Kentucky,Georgia,6.5,-110.0,-110.0,5.0
2006,10.0,Louisville,West Virginia,-2.0,-110.0,-110.0,6.0
2006,10.0,Marshall,Tulane,-6.5,-110.0,-107.5,6.0
2006,10.0,Michigan,Ball State,-32.75,-110.0,-110.0,6.0
2006,10.0,Michigan State,Purdue,-3.0,-107.5,-110.0,6.0
2006,10.0,Minnesota,Indiana,-6.0,-110.0,-110.0,6.0
2006,10.0,Nebraska,Missouri,-6.5,-110.0,-107.5,6.0
2006,10.0,North Texas,Louisiana Tech,-2.5,-110.0,-110.0,6.0
2006,10.0,Notre Dame,North Carolina,-24.75,-110.0,-110.0,6.0
2006,10.0,Oregon,Washington,-15.0,-110.0,-110.0,6.0
2006,10.0,Oregon State,Arizona State,-2.0,-110.0,-110.0,6.0
2006,10.0,South Carolina,Arkansas,2.5,-110.0,-110.0,5.0
2006,10.0,Temple,Central Michigan,20.5,-110.0,-110.0,6.0
2006,10.0,Texas,Oklahoma State,-18.5,-110.0,-110.0,6.0
2006,10.0,Texas A&M,Oklahoma,2.5,-107.5,-110.0,6.0
2006,10.0,Texas Tech,Baylor,-17.0,-110.0,-110.0,6.0
2006,10.0,Vanderbilt,Florida,16.75,-110.0,-110.0,6.0
2006,10.0,Wake Forest,Boston College,4.0,-110.0,-110.0,6.0
2006,10.0,Washington State,Arizona,-16.0,-110.0,-110.0,6.0
2006,10.0,Wisconsin,Penn State,-6.5,-110.0,-110.0,6.0
2006,10.0,Wyoming,San Diego State,-14.5,-110.0,-110.0,6.0
2006,11.0,Air Force,Notre Dame,10.75,-110.0,-110.0,6.0
2006,11.0,Akron,Buffalo,-16.5,-106.5,-110.0,6.0
2006,11.0,Arizona,California,13.5,-110.0,-110.0,6.0
2006,11.0,Arizona State,Washington State,-2.5,-110.0,-107.5,6.0
2006,11.0,Arkansas,Tennessee,-5.0,-110.0,-110.0,6.0
2006,11.0,Auburn,Georgia,-11.5,-110.0,-110.0,6.0
2006,11.0,Boston College,Duke,-28.75,-107.5,-110.0,6.0
2006,11.0,Central Michigan,Western Michigan,-6.0,-107.5,-110.0,6.0
2006,11.0,Colorado,Iowa State,-8.75,-110.0,-110.0,6.0
2006,11.0,Connecticut,Pittsburgh,7.0,-110.0,-107.5,6.0
2006,11.0,East Carolina,Marshall,-7.5,-107.5,-110.0,6.0
2006,11.0,Eastern Michigan,Navy,15.5,-110.0,-110.0,6.0
2006,11.0,Florida,South Carolina,-13.5,-110.0,-110.0,6.0
2006,11.0,Florida Atlantic,Troy,3.0,-111.5,-107.5,6.0
2006,11.0,Florida State,Wake Forest,-9.5,-109.5,-107.5,6.0
2006,11.0,Fresno State,New Mexico State,-14.0,-110.0,-105.0,6.0
2006,11.0,Illinois,Purdue,-3.0,-115.0,-2.5,6.0
2006,11.0,Indiana,Michigan,19.5,-110.0,-110.0,6.0
2006,11.0,Iowa,Wisconsin,1.5,-110.0,-110.0,6.0
2006,11.0,Kansas State,Texas,16.5,-110.0,-110.0,6.0
2006,11.0,Kentucky,Vanderbilt,0.0,-110.0,-110.0,6.0
2006,11.0,Michigan State,Minnesota,-0.5,-110.0,-110.0,6.0
2006,11.0,Nevada,Utah State,-28.5,-110.0,-110.0,6.0
2006,11.0,North Carolina,Georgia Tech,13.0,-110.0,-107.5,6.0
2006,11.0,Northern Illinois,Toledo,-13.5,-110.0,-110.0,6.0
2006,11.0,Northwestern,Ohio State,22.5,-110.0,-110.0,5.0
2006,11.0,Oklahoma,Texas Tech,-7.75,-107.5,-110.0,6.0
2006,11.0,Oklahoma State,Baylor,-16.5,-110.0,-110.0,6.0
2006,11.0,Penn State,Temple,-36.0,-110.0,-110.0,6.0
2006,11.0,Rutgers,Louisville,6.0,-110.0,-110.0,6.0
2006,11.0,San Diego State,UNLV,-10.0,-108.5,-110.0,6.0
2006,11.0,Texas A&M,Nebraska,1.0,-110.0,-110.0,6.0
2006,11.0,UCLA,Oregon State,-1.5,-110.0,-110.0,6.0
2006,11.0,Utah,Colorado State,-11.5,-110.0,-110.0,6.0
2006,11.0,Washington,Stanford,-18.5,-110.0,-110.0,6.0
2006,11.0,West Virginia,Cincinnati,-18.0,-110.0,-110.0,6.0
2006,12.0,Air Force,Utah,-1.0,-110.0,-110.0,6.0
2006,12.0,Alabama,Auburn,2.75,-110.0,-110.0,6.0
2006,12.0,Arizona State,UCLA,-5.5,-110.0,-110.0,6.0
2006,12.0,Baylor,Oklahoma,20.5,-110.0,-107.5,6.0
2006,12.0,Boise State,Utah State,-39.0,-110.0,-110.0,6.0
2006,12.0,Boston College,Maryland,-7.5,-110.0,-110.0,6.0
2006,12.0,Cincinnati,Rutgers,5.75,-107.5,-110.0,6.0
2006,12.0,Florida State,Western Michigan,-18.25,-110.0,-110.0,6.0
2006,12.0,Fresno State,Idaho,-12.5,-110.0,-110.0,6.0
2006,12.0,Georgia Tech,Duke,-24.0,-110.0,-110.0,6.0
2006,12.0,Iowa State,Missouri,13.5,-110.0,-110.0,6.0
2006,12.0,Kansas,Kansas State,-3.0,-113.0,-5.0,6.0
2006,12.0,Louisiana Tech,Nevada,16.75,-110.0,-105.5,6.0
2006,12.0,Memphis,Houston,16.0,-110.0,-110.0,6.0
2006,12.0,Minnesota,Iowa,-3.0,-105.0,-110.0,6.0
2006,12.0,Mississippi State,Arkansas,14.5,-110.0,-110.0,6.0
2006,12.0,Navy,Temple,-33.5,-110.0,-110.0,6.0
2006,12.0,North Texas,Florida Atlantic,-4.0,-110.0,-110.0,6.0
2006,12.0,Northern Illinois,Central Michigan,3.5,-110.0,-107.5,6.0
2006,12.0,Northwestern,Illinois,2.0,-110.0,-110.0,6.0
2006,12.0,Notre Dame,Army,-29.5,-110.0,-110.0,6.0
2006,12.0,Ohio,Akron,-5.0,-110.0,-110.0,6.0
2006,12.0,Ohio State,Michigan,-7.0,-109.5,-110.0,6.0
2006,12.0,Oregon,Arizona,-14.0,-110.0,-110.0,6.0
2006,12.0,Penn State,Michigan State,-18.5,-110.0,-110.0,6.0
2006,12.0,Pittsburgh,West Virginia,10.25,-110.0,-110.0,6.0
2006,12.0,Purdue,Indiana,-12.5,-110.0,-110.0,6.0
2006,12.0,Rice,East Carolina,3.0,-110.0,-110.0,5.0
2006,12.0,Stanford,Oregon State,14.75,-110.0,-110.0,6.0
2006,12.0,Syracuse,Connecticut,-1.5,-111.0,-107.5,6.0
2006,12.0,Texas Tech,Oklahoma State,-6.75,-110.0,-110.0,6.0
2006,12.0,Toledo,Ball State,-4.0,-110.0,-110.0,6.0
2006,12.0,Troy,Arkansas State,-9.5,-110.0,-110.0,6.0
2006,12.0,UNLV,Wyoming,9.25,-110.0,-109.0,6.0
2006,12.0,Vanderbilt,Tennessee,7.5,-114.0,-5.0,6.0
2006,12.0,Wake Forest,Virginia Tech,0.5,-110.0,-110.0,6.0
2006,12.0,Washington State,Washington,-9.0,-110.0,-110.0,5.0
2006,12.0,Wisconsin,Buffalo,-38.0,-110.0,-110.0,6.0
2006,13.0,Akron,Western Michigan,-2.5,-109.0,-110.0,6.0
2006,13.0,Arizona,Arizona State,-3.25,-107.0,-108.0,6.0
2006,13.0,Buffalo,Central Michigan,14.5,-110.0,-110.0,6.0
2006,13.0,Clemson,South Carolina,-5.5,-109.5,-110.0,6.0
2006,13.0,Connecticut,Cincinnati,5.0,-110.0,-110.0,6.0
2006,13.0,Duke,North Carolina,7.0,-110.0,-109.0,6.0
2006,13.0,Eastern Michigan,Northern Illinois,10.0,-110.0,-110.0,6.0
2006,13.0,Florida State,Florida,7.5,-112.5,-103.0,6.0
2006,13.0,Georgia,Georgia Tech,-2.75,-109.0,-110.0,6.0
2006,13.0,Louisiana Tech,Fresno State,13.5,-110.0,-110.0,6.0
2006,13.0,Maryland,Wake Forest,-1.0,-107.5,-110.0,6.0
2006,13.0,Missouri,Kansas,-7.0,-107.5,-110.0,6.0
2006,13.0,Nebraska,Colorado,-13.25,-110.0,-110.0,6.0
2006,13.0,Nevada,Boise State,2.5,-110.0,-109.0,6.0
2006,13.0,New Mexico,San Diego State,-10.5,-107.5,-110.0,6.0
2006,13.0,Oklahoma State,Oklahoma,5.25,-110.0,-109.0,6.0
2006,13.0,Oregon State,Oregon,-3.0,-110.0,-110.0,6.0
2006,13.0,Pittsburgh,Louisville,10.75,-110.0,-110.0,6.0
2006,13.0,Rutgers,Syracuse,-16.25,-107.5,-110.0,6.0
2006,13.0,Tennessee,Kentucky,-20.5,-110.0,-110.0,6.0
2006,13.0,Texas,Texas A&M,-13.5,-110.0,-110.0,6.0
2006,13.0,Toledo,Bowling Green,-6.5,-111.0,-4.0,6.0
2006,13.0,UNLV,Air Force,10.0,-110.0,-110.0,6.0
2006,13.0,Utah State,New Mexico State,6.0,-110.0,-110.0,6.0
2006,13.0,Virginia Tech,Virginia,-15.75,-110.0,-110.0,6.0
2006,14.0,California,Stanford,-30.5,-110.0,-107.5,6.0
2006,14.0,Florida,Arkansas,-3.0,100.0,-118.0,6.0
2006,14.0,Florida International,Troy,10.0,-107.0,-108.0,6.0
2006,14.0,Georgia Tech,Wake Forest,-2.5,-110.0,-110.0,6.0
2006,14.0,Louisville,Connecticut,-29.0,-110.0,-110.0,6.0
2006,14.0,Navy,Army,-19.0,-105.0,-110.0,6.0
2006,14.0,New Mexico State,Louisiana Tech,-13.0,-103.0,-111.0,6.0
2006,14.0,Oklahoma,Nebraska,-3.5,-109.5,-107.5,6.0
2006,14.0,San Diego State,Colorado State,-1.5,-110.0,-110.0,6.0
2006,14.0,West Virginia,Rutgers,-9.75,-105.0,-112.5,6.0
2007,1.0,Akron,Army,-5.5,-110.0,-110.0,8.0
2007,1.0,Arkansas,Troy,-21.5,-110.0,-110.0,8.0
2007,1.0,Auburn,Kansas State,-13.5,-110.0,-110.0,8.0
2007,1.0,Boston College,Wake Forest,-6.0,-110.0,-110.0,8.0
2007,1.0,California,Tennessee,-7.0,-112.5,-107.5,8.0
2007,1.0,Clemson,Florida State,3.5,-110.0,-110.0,8.0
2007,1.0,Colorado,Colorado State,-2.5,-110.0,-110.0,8.0
2007,1.0,Duke,Connecticut,4.0,-110.0,-110.0,8.0
2007,1.0,Georgia,Oklahoma State,-6.0,-110.0,-110.0,8.0
2007,1.0,Illinois,Missouri,5.5,-110.0,-110.0,8.0
2007,1.0,Kansas,Central Michigan,-7.5,-110.0,-110.0,8.0
2007,1.0,Minnesota,Bowling Green,-14.0,-110.0,-110.0,8.0
2007,1.0,Nebraska,Nevada,-21.0,-110.0,-110.0,8.0
2007,1.0,Northern Illinois,Iowa,12.0,-110.0,-110.0,8.0
2007,1.0,Notre Dame,Georgia Tech,1.0,-110.0,-110.0,8.0
2007,1.0,Oklahoma,North Texas,-38.25,-110.0,-110.0,8.0
2007,1.0,Oregon,Houston,-17.75,-110.0,-110.0,8.0
2007,1.0,Oregon State,Utah,-5.5,-110.0,-110.0,8.0
2007,1.0,Penn State,Florida International,-37.0,-110.0,-110.0,8.0
2007,1.0,Pittsburgh,Eastern Michigan,-20.5,-110.0,-110.0,8.0
2007,1.0,Rutgers,Buffalo,-31.0,-110.0,-110.0,8.0
2007,1.0,Stanford,UCLA,16.5,-110.0,-110.0,8.0
2007,1.0,Syracuse,Washington,3.0,-110.0,-110.0,8.0
2007,1.0,Temple,Navy,21.25,-110.0,-110.0,8.0
2007,1.0,Texas,Arkansas State,-39.5,-110.0,-110.0,8.0
2007,1.0,Toledo,Purdue,6.0,-110.0,-110.0,8.0
2007,1.0,Utah State,UNLV,6.0,-110.0,-110.0,8.0
2007,1.0,Virginia Tech,East Carolina,-28.0,-110.0,-110.0,8.0
2007,1.0,West Virginia,Western Michigan,-24.0,-110.0,-110.0,8.0
2007,1.0,Wisconsin,Washington State,-14.0,-110.0,-110.0,8.0
2007,1.0,Wyoming,Virginia,3.0,-110.0,-110.0,8.0
2007,2.0,Arizona State,Colorado,-16.0,-110.0,-110.0,9.0
2007,2.0,Baylor,Rice,-7.5,-110.0,-110.0,9.0
2007,2.0,Central Michigan,Toledo,-3.0,-105.0,-110.0,7.0
2007,2.0,Cincinnati,Oregon State,3.0,-110.0,-110.0,9.0
2007,2.0,Colorado State,California,14.0,-110.0,-110.0,9.0
2007,2.0,East Carolina,North Carolina,-6.0,-110.0,-110.0,9.0
2007,2.0,Eastern Michigan,Ball State,3.5,-110.0,-110.0,9.0
2007,2.0,Florida,Troy,-25.0,-110.0,-110.0,9.0
2007,2.0,Florida International,Maryland,23.5,-110.0,-110.0,8.0
2007,2.0,Georgia,South Carolina,-3.5,-111.0,-105.0,9.0
2007,2.0,Iowa,Syracuse,-24.0,-110.0,-110.0,9.0
2007,2.0,Marshall,West Virginia,25.5,-110.0,-110.0,9.0
2007,2.0,Michigan,Oregon,-8.0,-110.0,-110.0,9.0
2007,2.0,Michigan State,Bowling Green,-18.0,-110.0,-110.0,9.0
2007,2.0,New Mexico,New Mexico State,-7.0,-110.0,-110.0,8.0
2007,2.0,Northwestern,Nevada,-10.5,-110.0,-110.0,9.0
2007,2.0,Ohio State,Akron,-28.0,-110.0,-110.0,8.0
2007,2.0,Oklahoma State,Florida Atlantic,-24.0,-110.0,-110.0,9.0
2007,2.0,Penn State,Notre Dame,-18.0,-110.0,-110.0,9.0
2007,2.0,Rutgers,Navy,-16.0,-110.0,-110.0,9.0
2007,2.0,Temple,Buffalo,-3.0,-110.0,-110.0,9.0
2007,2.0,Texas A&M,Fresno State,-17.5,-110.0,-110.0,9.0
2007,2.0,Tulane,Mississippi State,5.5,-110.0,-110.0,9.0
2007,2.0,UNLV,Wisconsin,25.0,-110.0,-110.0,9.0
2007,2.0,Utah,Air Force,-7.0,-110.0,-110.0,9.0
2007,2.0,Vanderbilt,Alabama,3.5,-110.0,-110.0,9.0
2007,2.0,Virginia,Duke,-18.0,-110.0,-110.0,9.0
2007,2.0,Wake Forest,Nebraska,8.5,-110.0,-110.0,9.0
2007,2.0,Washington,Boise State,3.0,-110.0,-110.0,9.0
2007,2.0,Washington State,San Diego State,-13.0,-110.0,-110.0,9.0
2007,2.0,Western Michigan,Indiana,-1.5,-110.0,-110.0,9.0
2007,2.0,Wyoming,Utah State,-25.0,-110.0,-110.0,9.0
2007,3.0,Alabama,Arkansas,-3.5,-110.0,-110.0,9.0
2007,3.0,Arizona,New Mexico,-9.0,-110.0,-110.0,9.0
2007,3.0,Arizona State,San Diego State,-28.5,-110.0,-110.0,9.0
2007,3.0,Auburn,Mississippi State,-12.5,-110.0,-110.0,9.0
2007,3.0,Boise State,Wyoming,-12.0,-110.0,-110.0,9.0
2007,3.0,California,Louisiana Tech,-33.5,-110.0,-110.0,9.0
2007,3.0,Colorado,Florida State,4.5,-110.0,-110.0,9.0
2007,3.0,Connecticut,Temple,-31.5,-110.0,-110.0,9.0
2007,3.0,Florida,Tennessee,-7.0,-110.0,-110.0,9.0
2007,3.0,Florida Atlantic,Minnesota,6.5,-110.0,-110.0,9.0
2007,3.0,Georgia Tech,Boston College,-6.5,-110.0,-110.0,9.0
2007,3.0,Indiana,Akron,-13.5,-110.0,-110.0,9.0
2007,3.0,Iowa State,Iowa,17.5,-110.0,-110.0,9.0
2007,3.0,Kansas,Toledo,-27.5,-110.0,-110.0,9.0
2007,3.0,Kentucky,Louisville,4.5,-110.0,-110.0,9.0
2007,3.0,Maryland,West Virginia,16.0,-110.0,-110.0,9.0
2007,3.0,Michigan,Notre Dame,-9.5,-110.0,-110.0,9.0
2007,3.0,Michigan State,Pittsburgh,-11.5,-110.0,-110.0,9.0
2007,3.0,Missouri,Western Michigan,-19.5,-110.0,-110.0,9.0
2007,3.0,Navy,Ball State,-7.0,-112.0,-105.0,9.0
2007,3.0,North Carolina,Virginia,-3.0,-110.0,-104.0,9.0
2007,3.0,Northern Illinois,Eastern Michigan,-12.5,-110.0,-110.0,9.0
2007,3.0,Northwestern,Duke,-16.5,-110.0,-110.0,9.0
2007,3.0,Oklahoma,Utah State,-47.5,-110.0,-110.0,9.0
2007,3.0,Oregon,Fresno State,-17.0,-110.0,-110.0,9.0
