game_id,season,week,season_type,date,neutral,home_team,home_div,away_team,away_div,home_points,away_points
212440151,2001,2,regular,2001-09-01,False,East Carolina,fbs,Wake Forest,fbs,19,21
212440145,2001,2,regular,2001-09-01,False,Ole Miss,fbs,Murray State,,49,14
212442305,2001,2,regular,2001-09-01,False,Kansas,fbs,Missouri State,,24,10
212442433,2001,2,regular,2001-09-01,False,Louisiana Monroe,fbs,Sam Houston State,,9,20
212442579,2001,2,regular,2001-09-01,False,South Carolina,fbs,Boise State,fbs,32,13
212440251,2001,2,regular,2001-09-01,False,Texas,fbs,New Mexico State,fbs,41,7
212440057,2001,2,regular,2001-09-01,False,Florida,fbs,Marshall,fbs,49,14
212440142,2001,2,regular,2001-09-01,False,Missouri,fbs,Bowling Green,fbs,13,20
212440333,2001,2,regular,2001-09-01,False,Alabama,fbs,UCLA,fbs,17,20
212440002,2001,2,regular,2001-09-01,False,Auburn,fbs,Ball State,fbs,30,0
212440258,2001,2,regular,2001-09-01,False,Virginia,fbs,Richmond,,17,16
212440245,2001,2,regular,2001-09-01,False,Texas A&M,fbs,McNeese,,38,24
212442633,2001,2,regular,2001-09-01,False,Tennessee,fbs,Syracuse,fbs,33,9
212440103,2001,2,regular,2001-09-01,False,Boston College,fbs,West Virginia,fbs,34,10
212440120,2001,2,regular,2001-09-01,False,Maryland,fbs,North Carolina,fbs,23,7
212442572,2001,2,regular,2001-09-01,False,Southern Mississippi,fbs,Oklahoma State,fbs,17,9
212440259,2001,2,regular,2001-09-01,False,Virginia Tech,fbs,Connecticut,fbs,52,10
212442294,2001,2,regular,2001-09-01,False,Iowa,fbs,Kent State,fbs,51,0
212440096,2001,2,regular,2001-09-01,False,Kentucky,fbs,Louisville,fbs,10,36
212440061,2001,2,regular,2001-09-01,False,Georgia,fbs,Arkansas State,fbs,45,17
212440158,2001,2,regular,2001-09-01,False,Nebraska,fbs,Troy,fbs,42,14
212440228,2001,2,regular,2001-09-01,False,Clemson,fbs,UCF,fbs,21,13
212440309,2001,2,regular,2001-09-01,False,Louisiana,fbs,Nicholls,,20,0
212440036,2001,2,regular,2001-09-01,False,Colorado State,fbs,Colorado,fbs,14,41
212442005,2001,2,regular,2001-09-01,False,Air Force,fbs,Oklahoma,fbs,3,44
212440025,2001,2,regular,2001-09-01,False,California,fbs,Illinois,fbs,17,44
212440130,2001,2,regular,2001-09-01,False,Michigan,fbs,Miami (OH),fbs,31,13
212442751,2001,2,regular,2001-09-01,False,Wyoming,fbs,Furman,,20,14
212440249,2001,2,regular,2001-09-02,False,North Texas,fbs,TCU,fbs,5,19
212440252,2001,2,regular,2001-09-02,False,BYU,fbs,Nevada,fbs,52,7
212440167,2001,2,regular,2001-09-02,False,New Mexico,fbs,UTEP,fbs,26,6
212440254,2001,2,regular,2001-09-02,False,Utah,fbs,Utah State,fbs,23,19
212452132,2001,2,regular,2001-09-02,False,Cincinnati,fbs,Purdue,fbs,14,19
212442348,2001,2,regular,2001-09-02,False,Louisiana Tech,fbs,SMU,fbs,36,6
212442483,2001,2,regular,2001-09-02,False,Oregon,fbs,Wisconsin,fbs,31,28
212440213,2001,2,regular,2001-09-02,False,Penn State,fbs,Miami,fbs,7,33
212440248,2001,2,regular,2001-09-02,False,Houston,fbs,Rice,fbs,14,21
212440099,2001,2,regular,2001-09-02,False,LSU,fbs,Tulane,fbs,48,17
212450278,2001,2,regular,2001-09-03,False,Fresno State,fbs,Oregon State,fbs,44,24
212460344,2001,2,regular,2001-09-03,False,Mississippi State,fbs,Memphis,fbs,30,10
212490152,2001,3,regular,2001-09-06,False,NC State,fbs,Indiana,fbs,35,14
212492751,2001,3,regular,2001-09-07,False,Wyoming,fbs,Texas A&M,fbs,20,28
212510189,2001,3,regular,2001-09-08,False,Bowling Green,fbs,Buffalo,fbs,35,0
212510120,2001,3,regular,2001-09-08,False,Maryland,fbs,Eastern Michigan,fbs,50,3
212510057,2001,3,regular,2001-09-08,False,Florida,fbs,Louisiana Monroe,fbs,55,6
212510218,2001,3,regular,2001-09-08,False,Temple,fbs,Toledo,fbs,7,33
212510025,2001,3,regular,2001-09-08,False,California,fbs,BYU,fbs,16,44
212510036,2001,3,regular,2001-09-08,False,Colorado State,fbs,Nevada,fbs,35,18
212512309,2001,3,regular,2001-09-08,False,Kent State,fbs,Bucknell,,38,17
212512390,2001,3,regular,2001-09-08,False,Miami,fbs,Rutgers,fbs,61,0
212510052,2001,3,regular,2001-09-08,False,Florida State,fbs,UAB,fbs,29,7
212510154,2001,3,regular,2001-09-08,False,Wake Forest,fbs,Appalachian State,,20,10
212510097,2001,3,regular,2001-09-08,False,Louisville,fbs,Western Carolina,,31,7
212510239,2001,3,regular,2001-09-08,False,Baylor,fbs,Arkansas State,fbs,24,3
212512393,2001,3,regular,2001-09-08,False,Middle Tennessee,fbs,Troy,fbs,54,17
212510276,2001,3,regular,2001-09-08,False,Marshall,fbs,UMass,,49,20
212512567,2001,3,regular,2001-09-08,False,SMU,fbs,TCU,fbs,10,38
212510201,2001,3,regular,2001-09-08,False,Oklahoma,fbs,North Texas,fbs,37,10
212510066,2001,3,regular,2001-09-08,False,Iowa State,fbs,Northern Iowa,,45,0
212510142,2001,3,regular,2001-09-08,False,Missouri,fbs,Texas State,,40,6
212510061,2001,3,regular,2001-09-08,False,Georgia,fbs,South Carolina,fbs,9,14
212512655,2001,3,regular,2001-09-08,False,Tulane,fbs,East Carolina,fbs,24,51
212510030,2001,3,regular,2001-09-08,False,USC,fbs,Kansas State,fbs,6,10
212510038,2001,3,regular,2001-09-08,False,Colorado,fbs,San José State,fbs,51,15
212510356,2001,3,regular,2001-09-08,False,Illinois,fbs,Northern Illinois,fbs,17,12
212510264,2001,3,regular,2001-09-08,False,Washington,fbs,Michigan,fbs,23,18
212502439,2001,3,regular,2001-09-08,False,UNLV,fbs,Northwestern,fbs,28,37
212512426,2001,3,regular,2001-09-08,False,Navy,fbs,Georgia Tech,fbs,7,70
212510183,2001,3,regular,2001-09-08,False,Syracuse,fbs,UCF,fbs,21,10
212510251,2001,3,regular,2001-09-08,False,Texas,fbs,North Carolina,fbs,44,14
212510259,2001,3,regular,2001-09-08,False,Virginia Tech,fbs,Western Michigan,fbs,31,0
212510194,2001,3,regular,2001-09-08,False,Ohio State,fbs,Akron,fbs,28,14
212512294,2001,3,regular,2001-09-08,False,Iowa,fbs,Miami (OH),fbs,44,19
212512305,2001,3,regular,2001-09-08,False,Kansas,fbs,UCLA,fbs,17,41
212510238,2001,3,regular,2001-09-08,False,Vanderbilt,fbs,Alabama,fbs,9,12
212510275,2001,3,regular,2001-09-08,False,Wisconsin,fbs,Fresno State,fbs,20,32
212510041,2001,3,regular,2001-09-08,False,Connecticut,fbs,Eastern Washington,,17,35
212510002,2001,3,regular,2001-09-08,False,Auburn,fbs,Ole Miss,fbs,27,21
212510135,2001,3,regular,2001-09-08,False,Minnesota,fbs,Louisiana,fbs,44,14
212510228,2001,3,regular,2001-09-08,False,Clemson,fbs,Wofford,,38,14
212510221,2001,3,regular,2001-09-08,False,Pittsburgh,fbs,South Florida,fbs,26,35
212510096,2001,3,regular,2001-09-08,False,Kentucky,fbs,Ball State,fbs,28,20
212512005,2001,3,regular,2001-09-08,False,Air Force,fbs,Tennessee Tech,,42,0
212510349,2001,3,regular,2001-09-08,False,Army,fbs,Cincinnati,fbs,21,24
212510127,2001,3,regular,2001-09-08,False,Michigan State,fbs,Central Michigan,fbs,35,21
212510277,2001,3,regular,2001-09-08,False,West Virginia,fbs,Ohio,fbs,20,3
212512483,2001,3,regular,2001-09-08,False,Oregon,fbs,Utah,fbs,24,10
212510062,2001,3,regular,2001-09-09,False,Hawai'i,fbs,Montana,,30,12
212510008,2001,3,regular,2001-09-09,False,Arkansas,fbs,Tennessee,fbs,3,13
212510009,2001,3,regular,2001-09-09,False,Arizona State,fbs,San Diego State,fbs,38,7
212510024,2001,3,regular,2001-09-09,False,Stanford,fbs,Boston College,fbs,38,22
212510012,2001,3,regular,2001-09-09,False,Arizona,fbs,Idaho,fbs,36,29
212512638,2001,3,regular,2001-09-09,False,UTEP,fbs,Texas Southern,,52,6
212510166,2001,3,regular,2001-09-09,False,New Mexico State,fbs,Oregon State,fbs,22,27
212510158,2001,3,regular,2001-09-09,False,Nebraska,fbs,Notre Dame,fbs,27,10
212512641,2001,3,regular,2001-09-09,False,Texas Tech,fbs,New Mexico,fbs,42,30
212510242,2001,3,regular,2001-09-09,False,Rice,fbs,Duke,fbs,15,13
212510197,2001,3,regular,2001-09-09,False,Oklahoma State,fbs,Louisiana Tech,fbs,30,23
212510235,2001,3,regular,2001-09-09,False,Memphis,fbs,Chattanooga,,43,10
212510099,2001,3,regular,2001-09-09,False,LSU,fbs,Utah State,fbs,31,14
212510068,2001,3,regular,2001-09-09,False,Boise State,fbs,Washington State,fbs,20,41
212630344,2001,5,regular,2001-09-20,False,Mississippi State,fbs,South Carolina,fbs,14,16
212630158,2001,5,regular,2001-09-21,False,Nebraska,fbs,Rice,fbs,48,3
212652440,2001,5,regular,2001-09-22,False,Nevada,fbs,Hawai'i,fbs,28,20
212650084,2001,5,regular,2001-09-22,False,Indiana,fbs,Utah,fbs,26,28
212650265,2001,5,regular,2001-09-22,False,Washington State,fbs,California,fbs,51,20
212650228,2001,5,regular,2001-09-22,False,Clemson,fbs,Virginia,fbs,24,26
212652199,2001,5,regular,2001-09-22,False,Eastern Michigan,fbs,Indiana State,,14,21
212650026,2001,5,regular,2001-09-22,False,UCLA,fbs,Ohio State,fbs,13,6
212650309,2001,5,regular,2001-09-22,False,Louisiana,fbs,Southern Mississippi,fbs,10,35
212650189,2001,5,regular,2001-09-22,False,Bowling Green,fbs,Temple,fbs,42,23
212650150,2001,5,regular,2001-09-22,False,Duke,fbs,Northwestern,fbs,7,44
212650036,2001,5,regular,2001-09-22,False,Colorado State,fbs,San Diego State,fbs,7,14
212652433,2001,5,regular,2001-09-22,False,Louisiana Monroe,fbs,Middle Tennessee,fbs,20,38
212650239,2001,5,regular,2001-09-22,False,Baylor,fbs,New Mexico,fbs,16,13
212650238,2001,5,regular,2001-09-22,False,Vanderbilt,fbs,Richmond,,28,22
212652628,2001,5,regular,2001-09-22,False,TCU,fbs,Northwestern State,,24,27
212652653,2001,5,regular,2001-09-22,False,Troy,fbs,Nicholls,,26,0
212652032,2001,5,regular,2001-09-22,False,Arkansas State,fbs,Jacksonville State,,28,31
212652459,2001,5,regular,2001-09-22,False,Northern Illinois,fbs,Sam Houston State,,41,16
212650183,2001,5,regular,2001-09-22,False,Syracuse,fbs,Auburn,fbs,31,14
212650154,2001,5,regular,2001-09-22,False,Wake Forest,fbs,Maryland,fbs,20,27
212652567,2001,5,regular,2001-09-22,False,SMU,fbs,NC State,fbs,17,26
212650038,2001,5,regular,2001-09-22,False,Colorado,fbs,Kansas,fbs,27,16
212650005,2001,5,regular,2001-09-22,False,UAB,fbs,Army,fbs,55,3
212652655,2001,5,regular,2001-09-22,False,Tulane,fbs,UCF,fbs,29,36
212650153,2001,5,regular,2001-09-22,False,North Carolina,fbs,Florida State,fbs,41,9
212650164,2001,5,regular,2001-09-22,False,Rutgers,fbs,Virginia Tech,fbs,0,50
212652426,2001,5,regular,2001-09-22,False,Navy,fbs,Boston College,fbs,21,38
212652509,2001,5,regular,2001-09-22,False,Purdue,fbs,Akron,fbs,33,14
212650130,2001,5,regular,2001-09-22,False,Michigan,fbs,Western Michigan,fbs,38,21
212650356,2001,5,regular,2001-09-22,False,Illinois,fbs,Louisville,fbs,34,10
212650213,2001,5,regular,2001-09-22,False,Penn State,fbs,Wisconsin,fbs,6,18
212650096,2001,5,regular,2001-09-22,False,Kentucky,fbs,Florida,fbs,10,44
212650245,2001,5,regular,2001-09-22,False,Texas A&M,fbs,Oklahoma State,fbs,21,7
212650041,2001,5,regular,2001-09-22,False,Connecticut,fbs,Buffalo,fbs,20,37
212652117,2001,5,regular,2001-09-22,False,Central Michigan,fbs,Toledo,fbs,28,52
212650277,2001,5,regular,2001-09-22,False,West Virginia,fbs,Kent State,fbs,34,14
212650193,2001,5,regular,2001-09-22,False,Miami (OH),fbs,Cincinnati,fbs,21,14
212652306,2001,5,regular,2001-09-22,False,Kansas State,fbs,New Mexico State,fbs,64,0
212650151,2001,5,regular,2001-09-22,False,East Carolina,fbs,William & Mary,,38,23
212650087,2001,5,regular,2001-09-22,False,Notre Dame,fbs,Michigan State,fbs,10,17
212650202,2001,5,regular,2001-09-22,False,Tulsa,fbs,Fresno State,fbs,18,37
212652050,2001,5,regular,2001-09-22,False,Ball State,fbs,Northern Iowa,,39,42
212650333,2001,5,regular,2001-09-22,False,Alabama,fbs,Arkansas,fbs,31,10
212650264,2001,5,regular,2001-09-22,False,Washington,fbs,Idaho,fbs,53,3
212650195,2001,5,regular,2001-09-22,False,Ohio,fbs,Iowa State,fbs,28,31
212650024,2001,5,regular,2001-09-23,False,Stanford,fbs,Arizona State,fbs,51,28
212652483,2001,5,regular,2001-09-23,False,Oregon,fbs,USC,fbs,24,22
212650012,2001,5,regular,2001-09-23,False,Arizona,fbs,UNLV,fbs,38,21
212650328,2001,5,regular,2001-09-23,False,Utah State,fbs,Wyoming,fbs,42,43
212650248,2001,5,regular,2001-09-23,False,Houston,fbs,Texas,fbs,26,53
212650249,2001,5,regular,2001-09-23,False,North Texas,fbs,Texas Tech,fbs,14,42
212650068,2001,5,regular,2001-09-23,False,Boise State,fbs,UTEP,fbs,42,17
212650235,2001,5,regular,2001-09-23,False,Memphis,fbs,South Florida,fbs,17,9
212700221,2001,6,regular,2001-09-27,False,Pittsburgh,fbs,Miami,fbs,21,43
212720204,2001,6,regular,2001-09-29,False,Oregon State,fbs,UCLA,fbs,7,38
212722655,2001,6,regular,2001-09-29,False,Tulane,fbs,Southern,,41,7
212720025,2001,6,regular,2001-09-29,False,California,fbs,Washington,fbs,28,31
212722006,2001,6,regular,2001-09-29,False,Akron,fbs,Kent State,fbs,14,10
212722199,2001,6,regular,2001-09-29,False,Eastern Michigan,fbs,Western Michigan,fbs,10,31
212720061,2001,6,regular,2001-09-29,False,Georgia,fbs,Arkansas,fbs,34,23
212720030,2001,6,regular,2001-09-29,False,USC,fbs,Stanford,fbs,16,21
212722572,2001,6,regular,2001-09-29,False,Southern Mississippi,fbs,UAB,fbs,3,0
212720251,2001,6,regular,2001-09-29,False,Texas,fbs,Texas Tech,fbs,42,7
212722439,2001,6,regular,2001-09-29,False,UNLV,fbs,BYU,fbs,31,35
212720057,2001,6,regular,2001-09-29,False,Florida,fbs,Mississippi State,fbs,52,0
212720238,2001,6,regular,2001-09-29,False,Vanderbilt,fbs,Auburn,fbs,21,24
212722433,2001,6,regular,2001-09-29,False,Louisiana Monroe,fbs,New Mexico State,fbs,0,31
212720052,2001,6,regular,2001-09-29,False,Florida State,fbs,Wake Forest,fbs,48,24
212722084,2001,6,regular,2001-09-29,False,Buffalo,fbs,Central Michigan,fbs,8,16
212720276,2001,6,regular,2001-09-29,False,Marshall,fbs,Bowling Green,fbs,37,31
212720058,2001,6,regular,2001-09-29,False,South Florida,fbs,North Texas,fbs,28,10
212720164,2001,6,regular,2001-09-29,False,Rutgers,fbs,Connecticut,fbs,19,20
212722633,2001,6,regular,2001-09-29,False,Tennessee,fbs,LSU,fbs,26,18
212722649,2001,6,regular,2001-09-29,False,Toledo,fbs,Northern Illinois,fbs,41,20
212720245,2001,6,regular,2001-09-29,False,Texas A&M,fbs,Notre Dame,fbs,24,3
212720077,2001,6,regular,2001-09-29,False,Northwestern,fbs,Michigan State,fbs,27,26
212720059,2001,6,regular,2001-09-29,False,Georgia Tech,fbs,Clemson,fbs,44,47
212720201,2001,6,regular,2001-09-29,False,Oklahoma,fbs,Kansas State,fbs,38,37
212720152,2001,6,regular,2001-09-29,False,NC State,fbs,North Carolina,fbs,9,17
212720120,2001,6,regular,2001-09-29,False,Maryland,fbs,West Virginia,fbs,32,20
212720259,2001,6,regular,2001-09-29,False,Virginia Tech,fbs,UCF,fbs,46,14
212720135,2001,6,regular,2001-09-29,False,Minnesota,fbs,Purdue,fbs,28,35
212722294,2001,6,regular,2001-09-29,False,Iowa,fbs,Penn State,fbs,24,18
212720084,2001,6,regular,2001-09-29,False,Indiana,fbs,Ohio State,fbs,14,27
212720130,2001,6,regular,2001-09-29,False,Michigan,fbs,Illinois,fbs,45,20
212722579,2001,6,regular,2001-09-29,False,South Carolina,fbs,Alabama,fbs,37,36
212720142,2001,6,regular,2001-09-29,False,Missouri,fbs,Nebraska,fbs,3,36
212720258,2001,6,regular,2001-09-29,False,Virginia,fbs,Duke,fbs,31,10
212720096,2001,6,regular,2001-09-29,False,Kentucky,fbs,Ole Miss,fbs,31,42
212720183,2001,6,regular,2001-09-29,False,Syracuse,fbs,East Carolina,fbs,44,30
212722050,2001,6,regular,2001-09-29,False,Ball State,fbs,Miami (OH),fbs,20,28
212720066,2001,6,regular,2001-09-29,False,Iowa State,fbs,Baylor,fbs,41,0
212720097,2001,6,regular,2001-09-29,False,Louisville,fbs,Memphis,fbs,38,21
212720275,2001,6,regular,2001-09-29,False,Wisconsin,fbs,Western Kentucky,,24,6
212722751,2001,6,regular,2001-09-29,False,Wyoming,fbs,Colorado State,fbs,14,42
212720254,2001,6,regular,2001-09-29,False,Utah,fbs,New Mexico,fbs,37,16
212720103,2001,6,regular,2001-09-29,False,Boston College,fbs,Army,fbs,31,10
212720062,2001,6,regular,2001-09-30,False,Hawai'i,fbs,Rice,fbs,24,27
212720278,2001,6,regular,2001-09-30,False,Fresno State,fbs,Louisiana Tech,fbs,38,28
212720021,2001,6,regular,2001-09-30,False,San Diego State,fbs,Air Force,fbs,21,45
212720009,2001,6,regular,2001-09-30,False,Arizona State,fbs,San José State,fbs,53,15
212720012,2001,6,regular,2001-09-30,False,Arizona,fbs,Washington State,fbs,21,48
212720070,2001,6,regular,2001-09-30,False,Idaho,fbs,Boise State,fbs,13,45
212722638,2001,6,regular,2001-09-30,False,UTEP,fbs,Tulsa,fbs,26,10
212720248,2001,6,regular,2001-09-30,False,Houston,fbs,TCU,fbs,17,34
212720197,2001,6,regular,2001-09-30,False,Oklahoma State,fbs,Northwestern State,,24,0
212720309,2001,6,regular,2001-09-30,False,Louisiana,fbs,Middle Tennessee,fbs,9,26
212720328,2001,6,regular,2001-09-30,False,Utah State,fbs,Oregon,fbs,21,38
212770097,2001,7,regular,2001-10-04,False,Louisville,fbs,Colorado State,fbs,7,2
212790251,2001,7,regular,2001-10-06,False,Texas,fbs,Oklahoma,fbs,3,14
212790213,2001,7,regular,2001-10-06,False,Penn State,fbs,Michigan,fbs,0,20
212790264,2001,7,regular,2001-10-06,False,Washington,fbs,USC,fbs,27,24
212790099,2001,7,regular,2001-10-06,False,LSU,fbs,Florida,fbs,15,44
212790103,2001,7,regular,2001-10-06,False,Boston College,fbs,Temple,fbs,33,10
212790153,2001,7,regular,2001-10-06,False,North Carolina,fbs,East Carolina,fbs,24,21
212792440,2001,7,regular,2001-10-06,False,Nevada,fbs,UNLV,fbs,12,27
212790265,2001,7,regular,2001-10-06,False,Washington State,fbs,Oregon State,fbs,34,27
212790195,2001,7,regular,2001-10-06,False,Ohio,fbs,Toledo,fbs,41,48
212792711,2001,7,regular,2001-10-06,False,Western Michigan,fbs,Akron,fbs,31,14
212792348,2001,7,regular,2001-10-06,False,Louisiana Tech,fbs,San José State,fbs,41,20
212792751,2001,7,regular,2001-10-06,False,Wyoming,fbs,New Mexico,fbs,29,30
212792393,2001,7,regular,2001-10-06,False,Middle Tennessee,fbs,Idaho,fbs,70,58
212790158,2001,7,regular,2001-10-06,False,Nebraska,fbs,Iowa State,fbs,48,14
212792433,2001,7,regular,2001-10-06,False,Louisiana Monroe,fbs,North Texas,fbs,19,17
212790002,2001,7,regular,2001-10-06,False,Auburn,fbs,Mississippi State,fbs,16,14
212790008,2001,7,regular,2001-10-06,False,Arkansas,fbs,Weber State,,42,19
212792032,2001,7,regular,2001-10-06,False,Arkansas State,fbs,Ole Miss,fbs,17,35
212792132,2001,7,regular,2001-10-06,False,Cincinnati,fbs,Tulane,fbs,46,33
212790194,2001,7,regular,2001-10-06,False,Ohio State,fbs,Northwestern,fbs,38,20
212792116,2001,7,regular,2001-10-06,False,UCF,fbs,UAB,fbs,24,7
212790202,2001,7,regular,2001-10-06,False,Tulsa,fbs,New Mexico State,fbs,7,24
212790154,2001,7,regular,2001-10-06,False,Wake Forest,fbs,NC State,fbs,14,17
212790087,2001,7,regular,2001-10-06,False,Notre Dame,fbs,Pittsburgh,fbs,24,7
212780252,2001,7,regular,2001-10-06,False,BYU,fbs,Utah State,fbs,54,34
212792633,2001,7,regular,2001-10-06,False,Tennessee,fbs,Georgia,fbs,24,26
212792567,2001,7,regular,2001-10-06,False,SMU,fbs,Hawai'i,fbs,31,38
212792390,2001,7,regular,2001-10-06,False,Miami,fbs,Troy,fbs,38,7
212792426,2001,7,regular,2001-10-06,False,Navy,fbs,Air Force,fbs,18,24
212790164,2001,7,regular,2001-10-06,False,Rutgers,fbs,Syracuse,fbs,17,24
212790120,2001,7,regular,2001-10-06,False,Maryland,fbs,Virginia,fbs,41,21
212790277,2001,7,regular,2001-10-06,False,West Virginia,fbs,Virginia Tech,fbs,0,35
212792509,2001,7,regular,2001-10-06,False,Purdue,fbs,Iowa,fbs,23,14
212790356,2001,7,regular,2001-10-06,False,Illinois,fbs,Minnesota,fbs,25,14
212792579,2001,7,regular,2001-10-06,False,South Carolina,fbs,Kentucky,fbs,42,6
212790041,2001,7,regular,2001-10-06,False,Connecticut,fbs,Eastern Michigan,fbs,19,0
212790150,2001,7,regular,2001-10-06,False,Duke,fbs,Georgia Tech,fbs,10,37
212790349,2001,7,regular,2001-10-06,False,Army,fbs,Houston,fbs,28,14
212790245,2001,7,regular,2001-10-06,False,Texas A&M,fbs,Baylor,fbs,16,10
212790189,2001,7,regular,2001-10-06,False,Bowling Green,fbs,Kent State,fbs,24,7
212790193,2001,7,regular,2001-10-06,False,Miami (OH),fbs,Buffalo,fbs,31,14
212792459,2001,7,regular,2001-10-06,False,Northern Illinois,fbs,Marshall,fbs,15,37
212790275,2001,7,regular,2001-10-06,False,Wisconsin,fbs,Indiana,fbs,32,63
212792306,2001,7,regular,2001-10-06,False,Kansas State,fbs,Colorado,fbs,6,16
212790333,2001,7,regular,2001-10-06,False,Alabama,fbs,UTEP,fbs,56,7
212790009,2001,7,regular,2001-10-07,False,Arizona State,fbs,Louisiana,fbs,63,27
212790021,2001,7,regular,2001-10-07,False,San Diego State,fbs,Eastern Illinois,,40,7
212790012,2001,7,regular,2001-10-07,False,Arizona,fbs,Oregon,fbs,28,63
212792641,2001,7,regular,2001-10-07,False,Texas Tech,fbs,Kansas,fbs,31,34
212790197,2001,7,regular,2001-10-07,False,Oklahoma State,fbs,Missouri,fbs,38,41
212790242,2001,7,regular,2001-10-07,False,Rice,fbs,Boise State,fbs,45,14
212790235,2001,7,regular,2001-10-07,False,Memphis,fbs,Southern Mississippi,fbs,22,17
212790254,2001,7,regular,2001-10-07,False,Utah,fbs,South Florida,fbs,52,21
212840059,2001,8,regular,2001-10-11,False,Georgia Tech,fbs,Maryland,fbs,17,20
212860167,2001,8,regular,2001-10-13,False,New Mexico,fbs,BYU,fbs,20,24
212860025,2001,8,regular,2001-10-13,False,California,fbs,Oregon,fbs,7,48
212860008,2001,8,regular,2001-10-13,False,Arkansas,fbs,South Carolina,fbs,10,7
212862655,2001,8,regular,2001-10-13,False,Tulane,fbs,TCU,fbs,48,22
212860194,2001,8,regular,2001-10-13,False,Ohio State,fbs,Wisconsin,fbs,17,20
212860038,2001,8,regular,2001-10-13,False,Colorado,fbs,Texas A&M,fbs,31,21
212860218,2001,8,regular,2001-10-13,False,Temple,fbs,Rutgers,fbs,30,5
212862440,2001,8,regular,2001-10-13,False,Nevada,fbs,Louisiana Tech,fbs,42,45
212860249,2001,8,regular,2001-10-13,False,North Texas,fbs,Middle Tennessee,fbs,24,21
212860023,2001,8,regular,2001-10-13,False,San José State,fbs,SMU,fbs,17,24
212862199,2001,8,regular,2001-10-13,False,Eastern Michigan,fbs,Ball State,fbs,14,35
212860024,2001,8,regular,2001-10-13,False,Stanford,fbs,Washington State,fbs,39,45
212862116,2001,8,regular,2001-10-13,False,UCF,fbs,Liberty,,63,0
212860259,2001,8,regular,2001-10-13,False,Virginia Tech,fbs,Boston College,fbs,34,20
212860030,2001,8,regular,2001-10-13,False,USC,fbs,Arizona State,fbs,48,17
212862439,2001,8,regular,2001-10-13,False,UNLV,fbs,San Diego State,fbs,31,3
212860096,2001,8,regular,2001-10-13,False,Kentucky,fbs,LSU,fbs,25,29
212860058,2001,8,regular,2001-10-13,False,South Florida,fbs,Connecticut,fbs,40,21
212862305,2001,8,regular,2001-10-13,False,Kansas,fbs,Oklahoma,fbs,10,38
212860002,2001,8,regular,2001-10-13,False,Auburn,fbs,Florida,fbs,23,20
212862005,2001,8,regular,2001-10-13,False,Air Force,fbs,Wyoming,fbs,24,13
212860005,2001,8,regular,2001-10-13,False,UAB,fbs,Cincinnati,fbs,17,31
212862032,2001,8,regular,2001-10-13,False,Arkansas State,fbs,Louisiana,fbs,26,20
212860026,2001,8,regular,2001-10-13,False,UCLA,fbs,Washington,fbs,35,13
212860344,2001,8,regular,2001-10-13,False,Mississippi State,fbs,Troy,fbs,9,21
212860221,2001,8,regular,2001-10-13,False,Pittsburgh,fbs,Syracuse,fbs,10,42
